calrebound 0
Tuning rebound for mallet #0
  pass 1: sweep strike duration
R,110,250,S,124,3181,1060
R,110,250,S,128,3181,1060
R,110,250,S,132,2761,1060
R,110,250,S,136,2761,1060
R,110,250,S,141,2088,1060
R,110,250,S,145,2088,1060
R,110,250,S,149,2413,1060
R,110,250,S,153,2413,1060
R,110,250,S,157,2604,1060
R,110,250,S,161,2604,1060
R,110,250,S,165,647225,1060
R,110,250,S,169,647225,1060
R,110,250,S,173,539514,1060
R,110,250,S,177,539514,1060
R,110,250,S,181,329776,1060
R,110,250,S,185,329776,1060
R,110,250,S,189,234410,1060
R,110,250,S,193,234410,1060
R,110,250,S,197,162478,1060
R,110,250,S,201,162478,1060
R,110,250,S,205,195578,1060
R,110,250,S,209,195578,1060
R,110,250,S,213,211641,1060
R,110,250,S,217,211641,1060
R,110,250,S,221,350831,1060
R,110,250,S,225,350831,1060
R,110,250,S,229,216096,1060
R,110,250,S,233,157254,1060
R,110,250,S,237,157254,1060
R,110,250,S,241,94212,1060
R,110,250,S,245,94212,1060
R,110,250,S,249,133244,1060
R,110,250,S,253,133244,1060
R,110,250,S,257,82362,1060
R,110,250,S,261,82362,1060
R,110,250,S,266,58440,1060
R,110,250,S,270,58440,1060
R,110,250,S,274,41316,1060
R,110,250,S,278,41316,1060
R,110,250,S,282,99089,1060
R,110,250,S,286,99089,1060
R,110,250,S,290,136180,1060
R,110,250,S,294,136180,1060
R,110,250,S,298,99779,1060
R,110,250,S,302,99779,1060
R,110,250,S,306,93287,1060
R,110,250,S,310,93287,1060
R,110,250,S,314,85486,1060
R,110,250,S,318,85486,1060
R,110,250,S,322,52064,1060
R,110,250,S,326,52064,1060
R,110,250,S,330,41707,1060
R,110,250,S,334,41707,1060
R,110,250,S,338,35304,1060
R,110,250,S,342,35304,1060
R,110,250,S,346,28350,1060
R,110,250,S,350,28350,1060
R,110,250,S,354,32178,1060
R,110,250,S,358,27166,1060
R,110,250,S,362,27166,1060
R,110,250,S,366,20254,1060
R,110,250,S,370,20254,1060
R,110,250,S,374,15141,1060
R,110,250,S,378,15141,1060
R,110,250,S,382,13345,1060
R,110,250,S,386,13345,1060
R,110,250,S,391,11250,1060
R,110,250,S,395,11250,1060
R,110,250,S,399,12262,1060
R,110,250,S,403,12262,1060
R,110,250,T,4,10252,1060
R,110,250,T,8,10640,1060
R,110,250,T,12,10640,1060
R,110,250,T,16,7267,1060
R,110,250,T,20,7267,1060
R,110,250,T,24,6402,1060
R,110,250,T,28,6402,1060
R,110,250,T,32,5034,1060
R,110,250,T,36,5034,1060
R,110,250,T,40,4732,1060
R,110,250,T,44,4732,1060
R,110,250,T,48,6126,1060
R,110,250,T,52,6126,1060
R,110,250,T,56,4943,1060
R,110,250,T,60,4943,1060
R,110,250,T,64,4484,1060
R,110,250,T,68,4484,1060
R,110,250,T,72,3549,1060
